x,y,value
64,149,3.5
64,153,3.5
64,154,1.5
64,155,1.5
65,21,1.0
65,24,1.0
65,25,1.0
65,27,1.0
65,31,1.0
65,32,1.0
65,33,1.0
65,34,1.0
65,36,1.0
65,37,1.0
65,39,1.0
65,44,1.0
65,46,1.0
65,50,1.0
65,54,1.0
65,56,1.5
65,57,1.5
65,58,1.5
65,59,1.5
65,60,1.5
65,61,1.5
65,62,1.5
65,63,1.5
65,64,1.0
65,65,1.0
65,66,1.0
65,67,1.0
65,70,1.5
65,71,1.5
65,74,1.5
65,82,1.5
65,83,1.5
65,84,1.5
65,93,2.8
65,96,3.0
65,97,3.0
65,98,3.0
65,99,3.0
65,100,1.5
65,101,1.5
65,102,1.5
65,103,1.5
65,105,1.8
65,107,1.9
65,109,1.5
65,110,2.0
65,111,2.0
65,112,2.0
65,113,2.0
65,116,1.9
65,119,3.5
65,122,3.5
65,123,3.5
65,124,3.5
65,126,1.4
65,127,1.0
65,129,1.0
65,130,1.0
65,131,1.0
65,132,1.5
65,133,1.5
65,138,3.0
65,144,3.6
65,146,3.6
65,150,3.5
65,152,3.5
65,153,3.5
65,154,2.0
66,21,1.0
66,28,1.0
66,30,1.0
66,31,1.0
66,32,1.0
66,33,1.0
66,34,1.0
66,42,1.0
66,48,1.1
66,53,1.0
66,55,1.0
66,56,1.5
66,57,1.5
66,58,1.5
66,59,1.5
66,60,1.5
66,61,1.5
66,62,1.5
66,63,1.5
66,64,1.0
66,65,1.0
66,66,1.0
66,68,1.0
66,71,1.5
66,75,1.5
66,76,1.5
66,77,1.5
66,78,1.0
66,79,1.5
66,80,1.5
66,81,1.5
66,82,1.5
66,83,1.5
66,84,2.0
66,85,2.0
66,87,1.5
66,93,2.8
66,96,3.0
66,97,3.0
66,98,3.0
66,99,3.0
66,100,1.5
66,101,1.5
66,102,1.5
66,103,1.5
66,105,2.0
66,106,2.0
66,107,2.0
66,108,2.0
66,109,2.0
66,110,1.9
66,111,2.0
66,112,2.0
66,113,2.0
66,118,3.0
66,120,3.5
66,122,3.5
66,123,3.5
66,124,3.5
66,125,3.5
66,126,1.2
66,127,1.0
66,129,1.0
66,130,1.0
66,131,1.0
66,132,1.5
66,133,1.5
66,135,1.5
66,139,4.0
66,143,4.0
66,145,4.0
66,148,3.5
66,152,1.5
66,153,2.5
66,154,2.0
66,157,1.8
67,22,1.0
67,26,1.0
67,27,1.0
67,28,1.0
67,30,1.0
67,31,1.0
67,32,1.0
67,33,1.0
67,34,1.0
67,35,1.0
67,36,1.0
67,38,1.0
67,49,1.2
67,50,1.1
67,53,1.1
67,54,1.1
67,56,1.5
67,57,1.5
67,58,1.5
67,59,1.5
67,60,1.5
67,61,1.5
67,62,1.5
67,63,1.5
67,64,1.0
67,65,1.0
67,66,1.0
67,67,1.0
67,68,1.0
67,69,1.0
67,71,1.5
67,73,1.5
67,76,1.5
67,77,1.5
67,78,1.0
67,79,1.5
67,80,1.5
67,84,2.0
67,85,2.0
67,86,2.0
67,87,1.5
67,88,1.5
67,89,1.5
67,90,1.5
67,93,1.9
67,96,3.0
67,97,3.0
67,98,3.0
67,99,3.0
67,100,1.5
67,101,1.5
67,102,1.5
67,103,1.5
67,104,1.8
67,105,2.0
67,106,2.0
67,107,2.0
67,108,2.0
67,109,2.0
67,110,2.0
67,111,2.0
67,112,2.0
67,116,2.0
67,119,3.5
67,120,3.5
67,126,1.5
67,127,1.5
67,129,1.5
67,130,1.0
67,131,1.0
67,132,1.5
67,133,1.5
67,143,4.8
67,145,4.1
67,146,3.7
67,147,3.7
67,152,1.5
67,153,2.5
67,154,2.0
67,157,1.8
67,159,1.8
68,20,1.0
68,22,1.0
68,26,1.0
68,28,1.0
68,29,1.0
68,33,1.0
68,36,1.0
68,39,1.0
68,40,1.0
68,41,1.0
68,43,1.0
68,44,1.1
68,48,1.4
68,53,1.2
68,56,1.5
68,57,2.0
68,58,2.0
68,59,2.0
68,60,2.0
68,61,2.0
68,62,2.0
68,63,2.0
68,64,1.5
68,65,1.5
68,66,1.5
68,67,1.5
68,76,1.5
68,77,1.5
68,78,1.5
68,79,1.5
68,80,1.5
68,84,2.0
68,85,2.0
68,86,2.0
68,87,1.5
68,88,1.5
68,89,1.5
68,90,1.5
68,93,1.2
68,95,1.4
68,96,1.4
68,97,1.2
68,98,1.5
68,99,1.5
68,100,1.5
68,101,1.5
68,102,1.5
68,105,2.0
68,106,2.0
68,107,2.0
68,109,2.0
68,110,2.0
68,111,2.0
68,112,2.0
68,114,2.0
68,115,2.0
68,125,3.5
68,127,1.5
68,128,1.5
68,129,1.5
68,130,1.5
68,131,1.5
68,132,1.5
68,133,1.5
68,135,1.5
68,138,3.5
68,139,4.8
68,140,5.0
68,141,5.0
68,142,5.0
68,143,5.0
68,144,4.0
68,145,4.0
68,146,4.0
68,147,1.5
68,148,3.7
68,151,2.5
68,152,3.5
68,153,1.5
68,154,1.5
68,155,1.5
68,156,1.5
69,24,1.0
69,26,1.0
69,31,1.0
69,34,1.0
69,45,1.5
69,48,1.4
69,52,1.3
69,55,1.3
69,57,1.5
69,58,1.5
69,59,1.5
69,60,1.5
69,61,1.5
69,62,1.5
69,63,2.0
69,64,1.5
69,65,1.5
69,66,1.5
69,75,1.0
69,77,1.5
69,78,1.5
69,79,1.5
69,80,1.5
69,81,1.5
69,84,2.0
69,85,2.0
69,86,2.0
69,88,1.5
69,89,1.5
69,90,1.5
69,94,1.4
69,97,1.0
69,98,1.5
69,100,1.5
69,101,1.5
69,102,1.5
69,105,2.0
69,106,2.0
69,107,2.0
69,109,2.0
69,110,2.0
69,111,2.0
69,112,2.0
69,119,3.0
69,126,1.5
69,127,1.5
69,129,1.5
69,130,1.5
69,131,1.5
69,132,1.5
69,133,1.5
69,138,3.5
69,140,4.0
69,141,4.2
69,142,4.0
69,143,4.0
69,144,4.0
69,145,4.0
69,146,4.0
69,149,2.1
69,151,2.0
69,152,2.0
69,153,1.5
69,154,1.5
69,155,1.5
69,157,1.5
70,10,1.0
70,15,1.0
70,27,1.0
70,28,1.0
70,30,1.0
70,37,1.0
70,38,1.0
70,39,1.0
70,41,1.0
70,44,1.5
70,53,1.4
70,55,1.5
70,57,1.5
70,58,1.5
70,59,1.5
70,60,1.5
70,61,1.5
70,62,1.5
70,63,1.8
70,66,1.5
70,69,1.5
70,70,1.5
70,77,1.5
70,82,1.8
70,87,1.8
70,92,1.0
70,94,1.2
70,97,1.0
70,98,1.5
70,100,1.5
70,106,2.0
70,107,2.0
70,111,2.0
70,114,2.0
70,116,2.0
70,121,2.8
70,123,1.9
70,124,1.5
70,126,1.5
70,127,1.5
70,130,1.5
70,134,1.5
70,136,1.8
70,141,4.2
70,144,4.0
70,145,4.0
70,146,4.0
70,147,3.2
70,151,2.0
70,152,2.0
70,153,1.5
70,154,1.5
70,156,1.5
70,157,1.5
70,159,1.5
71,15,1.0
71,19,1.0
71,21,1.0
71,22,1.0
71,23,1.0
71,26,1.0
71,37,1.0
71,39,1.0
71,44,1.4
71,46,1.5
71,48,1.4
71,56,1.5
71,57,1.5
71,58,1.5
71,59,1.5
71,60,1.5
71,61,1.5
71,62,1.5
71,63,1.5
71,64,1.5
71,70,1.8
71,73,1.1
71,76,1.0
71,79,1.5
71,83,2.0
71,84,2.0
71,85,2.0
71,92,1.0
71,97,1.0
71,98,1.5
71,103,1.5
71,115,2.0
71,120,2.2
71,131,1.5
71,132,1.5
71,139,4.2
71,142,4.0
71,148,3.0
71,152,1.8
71,155,1.5
71,158,1.5
72,12,1.0
72,17,1.0
72,18,1.0
72,22,1.0
72,24,1.0
72,25,1.0
72,27,1.0
72,30,1.0
72,31,1.0
72,35,1.0
72,36,1.0
72,37,1.0
72,43,1.4
72,44,1.4
72,47,1.5
72,48,1.5
72,51,1.3
72,55,1.5
72,56,1.5
72,57,1.5
72,58,1.5
72,59,1.5
72,60,1.4
72,63,1.5
72,64,1.5
72,65,1.5
72,73,1.3
72,74,1.1
72,76,1.0
72,84,2.0
72,87,1.5
72,90,1.5
72,94,1.0
72,96,1.4
72,103,1.8
72,104,1.9
72,109,2.1
72,113,2.0
72,114,2.1
72,121,1.9
72,122,1.8
72,125,1.5
72,130,1.5
72,131,1.5
72,132,1.5
72,134,1.5
72,144,3.8
73,11,1.0
73,13,1.0
73,14,1.0
73,16,1.0
73,21,1.0
73,25,1.0
73,26,1.0
73,29,1.0
73,31,1.0
73,33,1.0
73,42,1.3
73,43,1.4
73,46,1.5
73,48,1.5
73,55,1.5
73,56,1.5
73,60,1.4
73,64,1.8
73,67,2.0
73,69,2.0
73,73,1.5
73,78,1.5
73,79,1.5
73,83,2.0
73,84,2.0
73,86,1.9
73,89,1.5
73,91,1.5
73,92,1.0
73,93,1.4
73,97,1.5
73,101,3.4
73,102,2.8
73,108,3.0
73,109,3.0
73,110,3.0
73,116,2.2
73,121,2.0
73,126,1.9
73,130,2.8
73,131,2.8
73,139,3.5
73,147,2.8
73,148,2.0
73,154,1.9
73,155,1.9
74,11,1.5
74,16,1.0
74,18,1.0
74,24,1.0
74,30,1.0
74,42,1.2
74,44,1.4
74,49,1.5
74,50,2.0
74,52,1.5
74,63,1.8
74,66,2.0
74,67,2.0
74,68,2.0
74,69,2.0
74,75,1.5
74,76,1.5
74,77,1.5
74,80,1.5
74,84,2.0
74,85,1.9
74,96,3.5
74,99,3.5
74,103,2.0
74,108,3.0
74,110,3.0
74,113,3.0
74,114,3.0
74,120,2.0
74,122,2.0
74,124,2.0
74,128,2.2
74,131,3.5
74,136,3.5
74,139,3.5
74,141,3.5
74,147,1.5
74,149,1.8
74,155,2.0
74,158,2.0
74,159,1.8
75,10,1.5
75,13,1.5
75,14,1.5
75,17,1.0
75,19,1.0
75,20,1.0
75,22,1.0
75,29,1.3
75,40,1.0
75,42,1.1
75,49,1.5
75,50,2.0
75,51,1.5
75,52,1.5
75,54,2.0
75,55,2.0
75,56,2.0
75,58,1.5
75,60,1.4
75,63,1.8
75,65,2.0
75,66,2.0
75,67,2.0
75,68,2.0
75,69,2.0
75,70,2.0
75,71,2.0
75,72,2.0
75,76,1.5
75,81,1.5
75,82,1.8
75,85,1.9
75,95,3.5
75,97,3.5
75,98,5.0
75,99,5.0
75,100,5.0
75,102,3.5
75,103,3.5
75,104,3.5
75,120,2.0
75,121,2.0
75,124,2.0
75,140,3.5
75,141,2.5
75,142,2.5
75,143,3.5
75,144,3.5
75,146,3.5
75,149,2.0
75,150,2.0
75,151,2.0
75,152,2.0
75,153,2.0
75,154,2.0
76,19,1.0
76,20,1.0
76,23,1.0
76,24,1.0
76,33,1.5
76,36,1.0
76,40,1.0
76,45,1.4
76,49,1.5
76,50,2.0
76,51,1.5
76,52,1.5
76,54,2.0
76,55,2.0
76,56,2.0
76,59,1.5
76,62,1.3
76,67,2.0
76,68,2.0
76,69,2.0
76,70,2.0
76,72,1.9
76,81,1.1
76,84,1.5
76,85,1.4
76,92,3.4
76,98,5.0
76,99,5.0
76,100,5.0
76,102,2.5
76,103,2.5
76,104,3.5
76,108,3.5
76,109,3.5
76,110,3.5
76,111,3.5
76,117,2.1
76,118,2.0
76,121,2.0
76,123,2.0
76,124,2.0
76,125,2.0
76,126,2.0
76,127,3.0
76,128,3.0
76,129,3.5
76,130,1.5
76,131,3.5
76,132,3.5
76,135,3.5
76,136,3.5
76,138,2.0
76,139,2.0
76,140,2.0
76,141,2.0
76,142,2.0
76,143,2.0
76,144,2.0
76,149,1.0
76,150,1.0
76,151,1.0
76,152,1.0
76,153,1.5
76,154,1.5
77,10,1.5
77,18,1.0
77,19,1.0
77,20,1.0
77,21,1.0
77,28,1.5
77,31,1.5
77,32,1.5
77,34,1.4
77,38,1.0
77,47,1.5
77,49,1.5
77,50,2.0
77,51,1.5
77,52,1.5
77,54,2.0
77,55,2.0
77,56,2.0
77,58,1.5
77,67,2.0
77,68,2.0
77,69,2.0
77,79,1.5
77,83,1.4
77,92,2.8
77,95,3.1
77,97,3.4
77,98,5.0
77,99,5.0
77,100,5.0
77,102,2.5
77,103,2.5
77,104,3.5
77,105,3.5
77,106,3.5
77,108,3.5
77,109,3.5
77,110,3.5
77,111,3.5
77,118,2.0
77,120,2.0
77,122,2.0
77,123,2.0
77,124,2.0
77,125,2.0
77,126,2.0
77,127,3.0
77,128,3.0
77,129,3.5
77,130,1.5
77,131,3.5
77,132,3.5
77,133,2.5
77,134,3.5
77,139,2.0
77,140,2.0
77,141,2.0
77,142,2.0
77,143,2.0
77,144,2.0
77,147,1.1
77,148,1.0
77,149,1.0
77,150,1.0
77,151,1.0
77,152,1.0
77,153,1.5
77,154,1.5
77,157,1.3
78,11,1.5
78,19,1.0
78,20,1.0
78,28,1.5
78,29,1.5
78,33,1.5
78,39,1.0
78,40,1.0
78,42,1.0
78,43,1.0
78,49,1.5
78,50,2.0
78,52,1.5
78,53,1.8
78,54,1.9
78,56,2.0
78,57,2.0
78,61,1.4
78,62,1.3
78,67,1.5
78,68,1.5
78,69,1.5
78,71,1.5
78,73,1.5
78,77,1.5
78,85,1.3
78,89,1.3
78,96,2.8
78,97,2.8
78,98,2.5
78,99,2.5
78,100,2.5
78,103,3.5
78,105,3.5
78,106,3.5
78,108,3.5
78,109,3.5
78,110,3.5
78,111,3.5
78,112,3.5
78,121,2.0
78,123,2.0
78,124,2.0
78,125,2.0
78,126,2.1
78,127,3.0
78,128,3.0
78,129,3.5
78,130,1.5
78,131,3.5
78,132,3.5
78,133,2.5
78,137,1.9
78,140,2.0
78,141,2.0
78,142,2.0
78,143,2.0
78,144,2.0
78,145,2.0
78,146,1.8
78,150,1.0
78,152,1.0
78,153,1.0
78,154,1.0
78,156,1.2
79,11,1.5
79,17,1.0
79,19,1.0
79,20,1.0
79,23,1.0
79,28,1.5
79,32,1.5
79,33,1.5
79,35,1.3
79,41,1.0
79,45,1.1
79,46,1.4
79,48,1.5
79,49,1.4
79,66,1.5
79,67,1.5
79,68,1.5
79,69,1.5
79,75,2.0
79,76,2.0
79,81,1.2
79,84,1.4
79,86,1.3
79,97,2.0
79,98,2.5
79,99,3.5
79,100,2.5
79,102,3.5
79,105,3.5
79,106,3.5
79,109,3.5
79,110,3.5
79,111,3.5
79,112,3.5
79,113,3.0
79,114,3.0
79,115,3.0
79,116,2.8
79,120,2.0
79,121,2.0
79,122,2.0
79,123,2.0
79,124,2.0
79,125,2.0
79,126,2.0
79,127,3.0
79,128,3.0
79,129,3.5
79,131,3.5
79,132,3.5
79,133,2.5
79,134,3.5
79,137,1.5
79,140,1.5
79,141,1.5
79,142,3.5
79,143,3.5
79,150,1.0
79,151,1.0
79,152,1.0
79,153,1.0
79,154,1.0
79,155,1.0
79,158,1.0
79,161,1.0
79,162,1.0
79,163,1.0
79,164,1.0
79,165,1.0
79,166,1.0
80,1,1.5
80,5,1.5
80,14,1.5
80,16,1.0
80,17,1.0
80,18,1.0
80,19,1.0
80,20,1.0
80,26,1.5
80,27,1.5
80,30,1.5
80,34,1.5
80,35,1.3
80,37,1.1
80,40,1.0
80,41,1.0
80,42,1.0
80,44,1.0
80,45,1.0
80,47,1.4
80,52,1.5
80,53,1.8
80,54,1.9
80,55,2.0
80,56,2.0
80,67,1.5
80,68,1.5
80,69,1.5
80,75,2.8
80,84,1.4
80,87,1.4
80,91,1.9
80,92,1.9
80,97,2.0
80,98,2.5
80,99,2.5
80,100,2.5
80,104,3.5
80,107,3.5
80,108,3.5
80,109,3.5
80,110,3.5
80,111,3.5
80,112,3.5
80,117,2.1
80,120,2.0
80,121,2.0
80,122,2.0
80,124,2.0
80,127,3.0
80,128,3.0
80,129,3.5
80,131,3.5
80,132,3.5
80,133,3.5
80,134,2.5
80,135,3.5
80,136,3.5
80,139,1.5
80,140,1.5
80,141,1.5
80,142,3.5
80,143,3.5
80,144,3.3
80,150,1.0
80,151,1.0
80,152,1.0
80,153,1.0
80,154,1.0
80,156,1.0
80,159,1.0
80,161,1.0
80,162,1.0
80,163,1.0
80,164,1.0
80,165,1.0
80,166,1.0
81,4,1.5
81,12,1.5
81,17,1.0
81,18,1.0
81,19,1.0
81,20,1.0
81,21,1.0
81,31,1.5
81,34,1.5
81,36,1.3
81,39,1.1
81,41,1.0
81,42,1.0
81,52,1.5
81,57,2.0
81,64,3.6
81,67,5.0
81,68,5.0
81,69,5.0
81,70,3.7
81,72,3.5
81,74,3.0
81,86,1.4
81,90,1.4
81,93,3.5
81,97,1.5
81,98,3.5
81,99,3.5
81,100,2.5
81,101,3.5
81,104,3.5
81,108,3.5
81,109,3.5
81,110,3.5
81,111,3.5
81,112,3.5
81,115,2.9
81,117,2.2
81,120,2.0
81,121,2.0
81,126,3.5
81,127,3.5
81,128,2.5
81,129,3.5
81,130,3.5
81,131,1.5
81,132,2.5
81,133,2.5
81,134,2.5
81,138,1.5
81,139,1.5
81,140,1.5
81,141,1.5
81,142,3.5
81,143,3.5
81,144,2.9
81,149,1.0
81,155,1.0
81,159,1.2
81,161,1.0
81,162,1.0
81,163,1.0
81,164,1.0
81,165,1.0
81,166,1.0
82,3,1.5
82,4,1.5
82,7,2.0
82,12,1.5
82,14,1.5
82,15,1.0
82,16,1.0
82,17,1.0
82,25,1.4
82,27,1.5
82,28,1.5
82,33,1.5
82,38,1.3
82,41,1.0
82,42,1.0
82,45,1.3
82,46,1.1
82,49,1.0
82,50,1.0
82,51,1.0
82,52,1.1
82,53,1.5
82,54,1.5
82,55,1.5
82,58,1.5
82,62,1.5
82,67,5.0
82,68,5.0
82,69,5.0
82,70,4.1
82,79,1.5
82,82,1.5
82,89,1.4
82,90,1.4
82,91,1.9
82,94,3.5
82,97,3.5
82,98,3.5
82,99,2.5
82,100,2.5
82,104,3.5
82,108,3.5
82,109,2.5
82,110,2.5
82,111,2.5
82,112,2.5
82,119,3.5
82,120,3.5
82,125,3.5
82,127,3.5
82,130,1.5
82,131,1.5
82,132,2.0
82,133,2.0
82,134,1.5
82,138,1.5
82,140,1.5
82,141,1.5
82,142,1.5
82,143,1.5
82,144,1.5
82,145,2.1
82,146,2.1
82,148,1.5
82,149,1.5
82,152,1.5
82,154,1.0
82,155,1.0
82,156,1.0
82,157,1.2
82,161,1.5
82,162,1.5
82,163,1.5
82,164,1.5
82,166,1.5
82,168,1.0
83,5,1.5
83,8,2.0
83,21,1.0
83,24,1.3
83,26,1.5
83,28,1.5
83,29,1.5
83,30,1.5
83,31,1.5
83,39,1.3
83,41,1.3
83,46,1.2
83,50,1.0
83,51,1.0
83,52,1.0
83,53,1.5
83,54,1.5
83,55,1.5
83,63,3.5
83,65,2.5
83,66,3.5
83,67,3.5
83,68,3.5
83,69,3.5
83,71,3.7
83,80,1.5
83,84,1.1
83,87,1.4
83,89,1.4
83,98,3.6
83,99,5.0
83,100,5.0
83,101,5.0
83,103,3.5
83,104,2.5
83,105,1.5
83,107,3.5
83,109,3.5
83,110,3.5
83,111,3.5
83,112,3.5
83,115,2.9
83,119,3.5
83,120,3.5
83,121,3.5
83,122,3.5
83,123,3.5
83,125,3.5
83,128,3.5
83,129,1.5
83,131,1.8
83,132,1.5
83,133,1.5
83,135,1.8
83,137,1.5
83,139,1.5
83,142,1.5
83,143,1.5
83,144,1.8
83,155,1.0
83,161,3.0
83,162,3.0
83,163,3.0
83,164,3.0
83,165,3.0
83,168,1.0
83,170,1.0
83,171,1.0
84,4,1.5
84,5,1.5
84,6,1.5
84,7,2.0
84,9,2.0
84,12,1.9
84,16,1.0
84,20,1.0
84,21,1.0
84,28,1.5
84,29,1.5
84,30,1.5
84,33,1.5
84,34,1.5
84,35,1.5
84,40,1.5
84,41,1.5
84,42,1.5
84,43,1.5
84,46,1.4
84,50,1.0
84,51,1.0
84,52,1.0
84,53,1.5
84,54,1.5
84,55,1.5
84,59,1.3
84,61,1.4
84,65,2.5
84,66,3.5
84,67,3.5
84,68,3.5
84,69,3.5
84,79,1.5
84,81,1.5
84,82,1.2
84,84,1.2
84,86,1.2
84,88,1.4
84,89,1.4
84,90,1.4
84,94,3.5
84,95,3.8
84,96,3.8
84,97,3.9
84,99,5.0
84,100,5.0
84,101,5.0
84,102,3.9
84,103,2.5
84,104,2.5
84,105,1.5
84,107,2.5
84,108,3.5
84,109,3.5
84,110,3.5
84,111,3.5
84,112,3.5
84,119,3.5
84,120,3.5
84,121,3.5
84,122,3.5
84,123,3.5
84,125,3.5
84,128,2.5
84,129,2.5
84,130,2.0
84,131,2.0
84,132,2.0
84,133,2.0
84,139,2.0
84,140,2.0
84,141,2.0
84,142,2.0
84,150,1.5
84,153,1.5
84,161,3.0
84,162,3.0
84,163,3.0
84,164,3.0
84,165,3.0
84,170,1.0
84,171,1.0
85,4,1.5
85,5,1.5
85,6,1.5
85,7,2.0
85,8,1.9
85,9,1.9
85,13,1.5
85,22,1.0
85,24,1.4
85,25,1.5
85,27,1.5
85,28,1.5
85,29,1.5
85,30,1.5
85,33,1.5
85,34,1.5
85,40,1.5
85,41,1.5
85,42,1.5
85,43,1.5
85,44,1.5
85,45,1.5
85,49,1.0
85,50,1.0
85,51,1.0
85,52,1.1
85,60,1.3
85,65,3.5
85,66,1.5
85,67,1.5
85,68,1.5
85,69,3.5
85,70,3.5
85,72,3.5
85,73,1.9
85,74,1.9
85,76,1.9
85,79,1.4
85,83,1.2
85,87,1.3
85,90,1.4
85,93,3.5
85,98,5.0
85,99,5.0
85,100,5.0
85,101,5.0
85,103,2.5
85,104,2.5
85,105,3.5
85,107,2.5
85,108,2.5
85,109,3.5
85,110,3.5
85,111,3.5
85,112,3.5
85,118,1.9
85,119,3.5
85,120,3.5
85,121,3.5
85,122,3.5
85,123,3.5
85,126,3.5
85,128,3.5
85,129,2.5
85,130,2.0
85,131,2.0
85,132,2.0
85,133,2.0
85,134,2.0
85,138,2.0
85,139,2.0
85,140,2.0
85,141,2.0
85,142,2.0
85,143,1.9
85,146,1.5
85,149,1.5
85,151,1.5
85,152,1.5
85,156,1.0
85,158,1.5
85,161,3.0
85,162,3.0
85,163,3.0
85,164,3.0
85,165,3.0
86,0,1.4
86,2,1.4
86,13,1.8
86,19,1.0
86,25,1.5
86,28,1.5
86,29,1.5
86,30,1.5
86,32,1.5
86,37,1.4
86,40,1.5
86,41,1.5
86,42,1.5
86,43,1.5
86,48,1.0
86,49,1.0
86,52,1.0
86,55,1.0
86,56,1.0
86,58,1.3
86,60,1.3
86,62,1.3
86,63,3.5
86,65,3.5
86,66,1.5
86,67,3.5
86,68,1.5
86,69,3.5
86,70,3.5
86,72,3.5
86,74,1.5
86,76,1.5
86,84,1.2
86,86,1.1
86,94,3.6
86,99,5.0
86,100,5.0
86,103,3.5
86,109,2.5
86,110,3.5
86,111,2.5
86,112,3.5
86,113,2.1
86,117,1.5
86,118,1.5
86,119,1.5
86,120,3.5
86,121,1.5
86,122,1.5
86,123,2.5
86,124,2.5
86,128,2.5
86,129,2.5
86,130,2.0
86,131,2.0
86,132,2.0
86,133,2.0
86,140,2.0
86,141,2.0
86,142,2.0
86,144,1.5
86,147,1.5
86,148,1.5
86,152,1.5
86,157,1.4
86,161,3.0
86,162,2.0
86,163,3.0
86,164,3.0
86,165,3.0
87,1,1.4
87,5,1.3
87,6,1.3
87,7,1.8
87,8,1.8
87,10,1.8
87,11,1.9
87,16,1.0
87,17,1.0
87,20,1.0
87,25,1.5
87,27,1.5
87,29,1.5
87,33,1.5
87,34,1.5
87,35,1.5
87,36,1.5
87,39,1.1
87,40,1.0
87,41,1.0
87,42,1.0
87,48,1.0
87,49,1.0
87,50,1.0
87,55,1.1
87,59,1.3
87,62,1.2
87,63,3.5
87,65,3.5
87,67,1.5
87,68,3.5
87,69,1.5
87,74,1.5
87,76,1.5
87,78,1.0
87,80,1.4
87,82,1.2
87,88,1.2
87,91,2.0
87,93,3.5
87,98,3.5
87,103,3.5
87,109,3.5
87,110,2.5
87,111,2.5
87,112,2.5
87,113,2.0
87,114,2.0
87,116,1.5
87,118,1.5
87,119,3.5
87,120,1.5
87,121,1.5
87,122,1.5
87,123,3.5
87,124,2.5
87,126,3.5
87,127,3.5
87,133,2.0
87,137,1.8
87,138,1.5
87,139,1.8
87,140,1.8
87,144,1.5
87,145,1.5
87,147,1.5
87,149,1.5
87,150,1.5
87,151,1.5
87,152,1.5
87,153,1.5
87,154,1.0
87,159,1.5
87,162,1.5
87,163,1.5
87,164,1.5
87,165,1.5
88,1,1.3
88,4,1.3
88,6,1.3
88,11,1.8
88,12,1.8
88,15,1.1
88,16,1.0
88,17,1.0
88,18,1.0
88,19,1.0
88,23,1.5
88,24,1.5
88,25,1.5
88,26,1.5
88,33,1.5
88,34,1.5
88,35,1.5
88,36,1.5
88,39,1.0
88,40,1.0
88,41,1.0
88,42,1.0
88,47,1.0
88,49,1.0
88,50,1.0
88,51,1.0
88,52,1.0
88,53,1.0
88,57,1.5
88,60,1.5
88,63,3.5
88,67,1.5
88,68,1.5
88,69,3.5
88,73,1.5
88,76,1.5
88,79,2.0
88,81,1.3
88,83,1.2
88,85,1.2
88,89,1.5
88,90,1.9
88,100,3.5
88,101,3.5
88,102,3.5
88,103,3.5
88,104,1.5
88,108,3.5
88,109,3.5
88,110,2.5
88,111,2.5
88,112,2.5
88,113,2.0
88,115,1.9
88,117,1.5
88,118,1.5
88,119,3.5
88,120,3.5
88,121,1.5
88,122,1.5
88,123,1.5
88,124,3.5
88,126,3.5
88,127,3.5
88,128,2.5
88,129,1.5
88,130,2.0
88,131,2.0
88,132,2.0
88,133,2.0
88,140,1.5
88,141,1.5
88,142,1.5
88,143,1.5
88,144,1.5
88,145,1.5
88,149,1.5
88,150,1.5
88,151,1.5
88,152,1.5
88,153,1.5
88,154,1.0
88,162,1.5
88,163,1.5
88,164,1.5
88,165,1.5
88,166,1.5
88,167,1.5
88,168,1.0
88,169,1.5
88,170,1.5
88,171,1.5
88,174,1.5
88,175,1.5
88,176,1.5
88,177,1.5
89,6,1.3
89,16,1.0
89,22,1.5
89,23,1.5
89,37,1.4
89,38,1.2
89,40,1.0
89,41,1.0
89,42,1.0
89,49,1.0
89,50,1.0
89,51,1.0
89,66,3.5
89,67,1.5
89,68,1.5
89,69,1.5
89,71,1.5
89,72,1.5
89,73,1.5
89,79,2.0
89,82,1.2
89,83,1.2
89,96,2.0
89,97,2.0
89,98,2.5
89,99,2.5
89,100,2.5
89,101,2.5
89,102,2.5
89,103,2.5
89,104,3.5
89,105,3.5
89,106,3.5
89,107,2.5
89,108,2.5
89,110,2.5
89,111,2.5
89,112,2.5
89,113,2.0
89,115,2.0
89,119,3.5
89,120,1.5
89,121,1.5
89,122,2.5
89,123,3.5
89,126,2.0
89,127,2.0
89,128,2.0
89,130,2.0
89,131,2.0
89,132,2.0
89,133,2.0
89,134,2.0
89,135,2.0
89,140,1.5
89,141,1.5
89,142,1.5
89,148,1.5
89,149,1.5
89,150,1.5
89,151,1.5
89,152,1.5
89,153,1.5
89,154,1.0
89,162,1.5
89,163,1.5
89,164,1.5
89,165,1.5
89,166,1.5
89,167,1.5
89,168,1.5
89,169,2.0
89,170,2.0
89,171,2.0
89,172,2.0
89,174,2.0
89,175,1.5
89,176,1.5
89,177,1.5
90,0,1.3
90,2,1.3
90,3,1.3
90,6,1.3
90,8,1.3
90,13,1.3
90,14,1.3
90,15,1.1
90,26,1.5
90,28,1.5
90,35,1.5
90,36,1.5
90,46,1.0
90,52,1.0
90,54,1.0
90,64,1.5
90,65,1.5
90,67,1.5
90,68,1.5
90,69,1.5
90,74,1.5
90,77,2.0
90,78,2.0
90,79,2.0
90,80,1.4
90,86,1.5
90,87,1.5
90,90,1.5
90,94,2.0
90,97,2.0
90,98,2.0
90,99,2.0
90,100,2.0
90,101,2.0
90,102,2.0
90,103,2.0
90,104,2.0
90,105,2.0
90,106,2.0
90,107,2.0
90,108,2.0
90,109,2.0
